trade_date,open,high,low,close,change,return,volume,volume_in_money
2019/11/14,4875.25,4925.44,4871.56,4912.11,36.56,0.75,639101.12,6827883.18
2019/11/13,4878.97,4888.19,4853.59,4875.54,-6.07,-0.12,606064.08,6016219.98
2019/11/12,4878.97,4887.3,4823.43,4881.61,5.46,0.11,687854.93,6402493.93
2019/11/11,4961.19,4961.19,4868.43,4876.16,-112.13,-2.25,770964.01,7195129.76
2019/11/8,5036.66,5051.56,4985.95,4988.29,-18.77,-0.37,790965.56,8030169.84
2019/11/7,4970.53,5020.22,4960.84,5007.07,32.33,0.65,720921.98,7061290.85
2019/11/6,5022.1,5027.79,4955.83,4974.73,-50.57,-1.01,832162.75,8270356.42
2019/11/5,4995.46,5041.24,4972.72,5025.3,37.47,0.75,850729.51,8423595.17
2019/11/4,4974.36,5016.94,4974.36,4987.84,25.49,0.51,812782.27,8224159.8
2019/11/1,4908.65,4967.05,4896.01,4962.35,44.93,0.91,741556.56,7244711.26
2019/10/31,4950.03,4967.75,4911.38,4917.42,-30.48,-0.62,795826.87,7965064.13
2019/10/30,4975.67,4984.4,4938.1,4947.9,-59.82,-1.19,857621.55,8362005.89
2019/10/29,5080.93,5080.93,5007.71,5007.71,-76.76,-1.51,1087063.05,10527542.5
2019/10/28,5026.06,5084.69,5026.06,5084.47,89.9,1.8,1029073.95,10106461.45
2019/10/25,4953.33,5001.51,4922.08,4994.57,36.32,0.73,731587.77,7267282.92
2019/10/24,4961.69,4972.76,4921.11,4958.25,-8.95,-0.18,648684.43,6207466.1
2019/10/23,5009.36,5009.94,4955.06,4967.19,-38.36,-0.77,690365.07,6555904.89
2019/10/22,4954.11,5011.01,4954.11,5005.55,54.52,1.1,655349.82,6362785.4
2019/10/21,4956.79,4957.24,4906.36,4951.04,-10.77,-0.22,698992.71,6536624.45
2019/10/18,5033.82,5056.56,4953.15,4961.81,-68.05,-1.35,820388.5,7443125.41
2019/10/17,5039.27,5049.36,5017.47,5029.85,-8.5,-0.17,705145.08,6594290.81
2019/10/16,5064.33,5086.97,5036.5,5038.36,-22.65,-0.45,782214.08,7374439.99
2019/10/15,5115.25,5115.25,5057.28,5061,-70.13,-1.37,883214.3,8649475.8
2019/10/14,5095.22,5151.69,5089.31,5131.13,75.61,1.5,1036888.78,10073769.4
2019/10/11,5057.81,5074.9,5012.38,5055.52,9.16,0.18,827860.16,8269267.09
2019/10/10,4988.14,5049.22,4979.19,5046.36,63.41,1.27,738181.54,7596230.65
2019/10/9,4926.21,4985.44,4904.32,4982.95,41.19,0.83,665057.59,6722408.88
2019/10/8,4955.08,4994.44,4937.03,4941.76,0.86,0.02,664434.25,6952804.3
2019/9/30,5009.14,5022.43,4940.9,4940.9,-64.73,-1.29,657851.3,6697733.69
2019/9/27,4974.03,5033.19,4974.03,5005.63,35.39,0.71,743298.33,7777353.99
2019/9/26,5099.52,5108.8,4970.24,4970.24,-116.77,-2.3,946707.52,10090921.04
2019/9/25,5162.15,5162.15,5087.01,5087.01,-93.73,-1.81,922029.2,10376892.92
2019/9/24,5168.12,5237.41,5159.33,5180.74,9.26,0.18,945279.96,10859021.67
2019/9/23,5192.88,5192.88,5124.8,5171.48,-33,-0.63,946576.8,10375723.03
2019/9/20,5198.73,5220.24,5180.08,5204.48,12.82,0.25,941864.38,10427035.19
2019/9/19,5150.5,5191.67,5126.15,5191.67,50.63,0.98,881293.11,9272418.32
2019/9/18,5148.06,5163.81,5119.61,5141.04,0.59,0.01,895559.99,9204412.57
2019/9/17,5237.56,5237.56,5118.21,5140.45,-109.89,-2.09,1147714.35,11365621.63
2019/9/16,5263.3,5279.59,5228.29,5250.34,7.73,0.15,1141363.39,11696394.86
2019/9/12,5230.29,5255.79,5197.57,5242.61,25.32,0.49,960442.26,9987426.95
2019/9/11,5262.49,5273.97,5206.97,5217.29,-28.01,-0.53,1156039.41,11906234.14
2019/9/10,5264.33,5264.33,5212.53,5245.31,-18.15,-0.34,1311115.47,13817523.05
2019/9/9,5202.71,5263.46,5171.85,5263.46,108.82,2.11,1329419.27,13954229.45
2019/9/6,5152.19,5167.48,5111.73,5154.64,16.23,0.32,1127985.76,12260522.32
2019/9/5,5119.57,5209,5119.43,5138.41,45.14,0.89,1589473.69,16073703.45
2019/9/4,5036.52,5093.27,5027.67,5093.27,49.09,0.97,1224992.24,12320841.63
2019/9/3,5019.4,5044.18,4999.89,5044.18,35.88,0.72,1090904.49,11505272.24
2019/9/2,4894.05,5020.26,4890.23,5008.3,121.8,2.49,1082929.3,10920431.87
2019/8/30,4963.28,4975.97,4862.58,4886.49,-47.69,-0.97,1024516.34,10813546.79
2019/8/29,4937.59,4954.96,4912.22,4934.18,5.99,0.12,968179.96,9406243.22
2019/8/28,4929.89,4948.02,4910.6,4928.19,-7.93,-0.16,989942.93,9216853.97
2019/8/27,4878.29,4976.58,4878.29,4936.12,80.67,1.66,1081926.37,10537628.79
2019/8/26,4799.48,4867.3,4793.84,4855.46,-32.44,-0.66,884531.44,8678025.27
2019/8/23,4888.53,4902.78,4861.2,4887.9,-0.01,0,825025.28,8117888.57
2019/8/22,4894.36,4896.58,4851.97,4887.91,5.19,0.11,822381.1,8203136.46
2019/8/21,4865.72,4896.29,4859.33,4882.72,10.12,0.21,849407.9,8312177.39
2019/8/20,4878.67,4912.99,4864.82,4872.61,-2.43,-0.05,1002022.93,9482526.98
2019/8/19,4765.06,4875.04,4765.06,4875.04,152.37,3.23,1065809.26,10514436.54
2019/8/16,4702.14,4755.95,4696.92,4722.66,16.11,0.34,775424.58,7650243.76
2019/8/15,4585.09,4709.36,4576.46,4706.55,22.71,0.48,782616.11,7261838.27
2019/8/14,4713.5,4731.86,4677.13,4683.84,25.45,0.55,711487.87,6943851.81
2019/8/13,4649.35,4667.72,4638.03,4658.39,-26.66,-0.57,586913.17,5773056.45
2019/8/12,4608.12,4685.05,4591.66,4685.05,84.69,1.84,619465.07,6214804.45
2019/8/9,4677.25,4690.65,4593.22,4600.35,-55.75,-1.2,644433.37,6447732.31
2019/8/8,4641.87,4663.03,4636.24,4656.1,29.74,0.64,600777.96,5674320.09
2019/8/7,4678.43,4686.73,4624.74,4626.36,-24.2,-0.52,674174.06,6234472.59
2019/8/6,4665.84,4684.52,4558.06,4650.56,-101.42,-2.13,986678.66,8423932.62
2019/8/5,4795.91,4838.76,4749.94,4751.98,-57.94,-1.2,716125.42,6902591.34
2019/8/2,4773.43,4816.81,4756.4,4809.92,-60.55,-1.24,790023.61,7384804.78
2019/8/1,4877.56,4900.09,4850.53,4870.47,-32.73,-0.67,643325.04,6180193.16
2019/7/31,4914.04,4921.72,4892.56,4903.2,-19.71,-0.4,627545.47,5877618.89
2019/7/30,4902.84,4961.02,4902.78,4922.92,25.9,0.53,711941.27,6555397.45
2019/7/29,4897.65,4914.48,4872.55,4897.02,-1.09,-0.02,565815.21,5481576.01
2019/7/26,4880.72,4902.09,4868.2,4898.11,6.47,0.13,592527.77,5719068.52
2019/7/25,4873.17,4899.72,4861.77,4891.64,18.62,0.38,673844.18,6554081.19
2019/7/24,4837.77,4898.81,4837.77,4873.03,49.11,1.02,694513.83,6358610.01
2019/7/23,4778.05,4823.92,4778.05,4823.92,47.34,0.99,547292.63,4830096.36
2019/7/22,4885.43,4886.4,4766.07,4776.57,-102.12,-2.09,721915.78,6119881.36
2019/7/19,4861.21,4920.41,4861.2,4878.69,34.58,0.71,685972.98,5739076.22
2019/7/18,4909.72,4909.72,4843.51,4844.11,-84.98,-1.72,726361.58,5984889.43
2019/7/17,4930.65,4953.41,4914.49,4929.09,-2.96,-0.06,753610.88,6586076.52
2019/7/16,4917.79,4940.23,4909.66,4932.05,6.72,0.14,689249.62,6095897.21
2019/7/15,4850.89,4951.62,4787.91,4925.32,63.76,1.31,845944.81,7586511.27
2019/7/12,4848.22,4874.32,4820.66,4861.57,17.02,0.35,614793.98,5406454.44
2019/7/11,4867.68,4905.16,4821.55,4844.55,0.68,0.01,626284.84,5648315.63
2019/7/10,4891.91,4896.04,4829.28,4843.86,-37.76,-0.77,607951.92,5526126.06
2019/7/9,4868.48,4892.56,4838.94,4881.62,10.84,0.22,610125.12,5675542.08
2019/7/8,5028.63,5028.63,4855.21,4870.78,-171.88,-3.41,917660.77,8143127.89
2019/7/5,5026.33,5055.01,5001.52,5042.66,17.64,0.35,649041.41,6055201.03
2019/7/4,5046.88,5068,5002.33,5025.02,-15.7,-0.31,801471.89,7201647.58
2019/7/3,5074.71,5074.71,5021.9,5040.72,-43.69,-0.86,853585.89,7921021.29
2019/7/2,5092.84,5102.41,5066.25,5084.41,-15.85,-0.31,970806.37,9161810.86
2019/7/1,5044.66,5100.26,5016.24,5100.26,149.78,3.03,1116302.14,10815718.25
2019/6/28,5005.19,5005.19,4920.43,4950.48,-57,-1.14,771646.28,7027142.18
2019/6/27,4974.99,5030.37,4972.67,5007.48,44.89,0.9,816312.66,7711770.78
2019/6/26,4943.78,4991.13,4928.73,4962.59,-12.39,-0.25,700356.87,6420671.84
2019/6/25,5020.2,5020.2,4910.2,4974.99,-49.22,-0.98,992021.8,8571385.05
2019/6/24,5032.37,5038.48,4996.17,5024.2,2.9,0.06,996201.57,8644221.87
2019/6/21,4973.59,5045.71,4973.59,5021.31,66.57,1.34,1228142.14,10683274.04
2019/6/20,4853.21,4987.6,4837.18,4954.73,95.82,1.97,1196959.61,10280434.01
2019/6/19,4902.96,4931.11,4856.9,4858.92,61.77,1.29,982743.76,8824681.6
2019/6/18,4804.3,4825.63,4773.55,4797.15,-5.67,-0.12,665238.97,5669490.57
2019/6/17,4796.12,4826.6,4779.64,4802.82,7.29,0.15,733611.38,6409000.25
2019/6/14,4880.23,4893.93,4786.2,4795.53,-82.12,-1.68,1028038.94,8314066.26
2019/6/13,4855.54,4892.58,4831.52,4877.65,14.16,0.29,961725.38,7969710.26
2019/6/12,4889.36,4917.09,4852.98,4863.49,-37.98,-0.77,1078475.61,9468522.52
2019/6/11,4730.81,4903.87,4728.48,4901.47,176.21,3.73,1168114.46,9966991.55
2019/6/10,4693.76,4750.54,4662.78,4725.26,46.48,0.99,733613.81,6326536.45
2019/6/6,4776.49,4776.69,4668.54,4678.78,-105.04,-2.2,834169.31,7042963.74
2019/6/5,4837.9,4850.8,4777.98,4783.82,-11.59,-0.24,813001.65,7277285.36
2019/6/4,4847.66,4853.81,4768.04,4795.41,-58.4,-1.2,867516.53,7725079.46
2019/6/3,4921.71,4942.07,4838.35,4853.82,-58.19,-1.18,985408.3,8358069.19
2019/5/31,4923.92,4969.05,4902.74,4912,-14.4,-0.29,867167.29,7573111.6
2019/5/30,4933.5,4933.85,4865.78,4926.4,-30.46,-0.61,947796.02,8082255
2019/5/29,4943.57,4992.99,4930.43,4956.86,1.38,0.03,858768.52,7864129.62
2019/5/28,4965.59,5002.25,4933.9,4955.49,-7.46,-0.15,902639.89,8364197.34
2019/5/27,4848.64,4974.27,4824.14,4962.95,121.19,2.5,930764.14,8167835.72
2019/5/24,4848.58,4892.46,4831.34,4841.76,-31.16,-0.64,779334.36,6930538.17
2019/5/23,4955.25,4957.99,4860.19,4872.92,-103.47,-2.08,905636.81,8258276.72
2019/5/22,5002.16,5018.11,4941.01,4976.39,-33.48,-0.67,940927.09,8650793.64
2019/5/21,4917.34,5026.28,4904.82,5009.87,86.31,1.75,1008370.73,9130125.51
2019/5/20,4937.18,4947.75,4835.81,4923.56,-19.02,-0.38,956864.97,8427151.72
2019/5/17,5112.24,5116.99,4923.67,4942.58,-165.78,-3.25,1190712.13,10393110.82
2019/5/16,5071.11,5118.44,5059.21,5108.36,31.8,0.63,1044221.66,9120617.86
2019/5/15,5002.61,5086.73,4999.34,5076.56,110.94,2.23,974638.6,8815002.67
2019/5/14,4942.39,5018.41,4941.93,4965.61,-40.29,-0.8,875409.69,7826915.01
2019/5/13,5009.47,5040.5,4985.19,5005.9,-58.42,-1.15,917363.94,8126939.96
2019/5/10,4940.48,5064.32,4842.61,5064.32,175.91,3.6,1221774.83,10392681.74
2019/5/9,4897.98,4955.78,4879.69,4888.41,-59.33,-1.2,909346.56,7543886.14
2019/5/8,4865.79,5028.53,4842.56,4947.74,-25.66,-0.52,1077381.21,8850343.34
2019/5/7,4933.04,4990.19,4886.06,4973.4,64.61,1.32,1165736.87,9766095.47
2019/5/6,5122.47,5125.16,4874.64,4908.8,-398.76,-7.51,1433862.33,11659752.31
2019/4/30,5244.04,5349.94,5244.04,5307.56,41.96,0.8,1021903.4,9084964.92
2019/4/29,5405.16,5421.66,5252.05,5265.6,-142.43,-2.63,1386723.87,11971319.62
2019/4/26,5427.62,5496.04,5407.19,5408.03,-50.39,-0.92,1242798.8,10897081.64
2019/4/25,5652.01,5662.79,5457.83,5458.42,-221.31,-3.9,1514017.18,13209871.48
2019/4/24,5636.4,5682.48,5568.41,5679.73,51.66,0.92,1347844.12,12197072.46
2019/4/23,5710.73,5710.73,5610.74,5628.06,-94.98,-1.66,1498714.61,13376824.89
2019/4/22,5821.02,5824.52,5704.98,5723.04,-87.14,-1.5,1581610.26,14341061.68
2019/4/19,5762.5,5810.18,5710.8,5810.18,35.01,0.61,1487242.89,13350730.39
2019/4/18,5804.3,5826.67,5762.57,5775.17,-32.56,-0.56,1513225.05,14140684.84
2019/4/17,5776.64,5840.62,5758,5807.73,30.72,0.53,1698001.55,15885682.9
2019/4/16,5625.12,5777.01,5583.61,5777.01,121.03,2.14,1560296.32,14739453.99
2019/4/15,5795.5,5815.39,5654.34,5655.98,-58.39,-1.02,1577541.36,14793290.94
2019/4/12,5720.05,5749.34,5673.74,5714.37,-12.81,-0.22,1400783.41,12612198.02
2019/4/11,5852.64,5866.92,5720.55,5727.17,-123.59,-2.11,1658760.73,15739701.98
2019/4/10,5826.03,5906.43,5782.37,5850.76,-7.29,-0.12,1787536.07,17267158.06
2019/4/9,5834.29,5877.84,5798.37,5858.05,10.42,0.18,1793635.02,16907255.37
2019/4/8,5921.21,5939.5,5765.91,5847.63,-23.93,-0.41,2383174.66,22290710.27
2019/4/4,5868.39,5894.99,5813.46,5871.56,35.52,0.61,2088348.59,19684526.63
2019/4/3,5744.22,5843.47,5724.13,5836.04,60.49,1.05,1991047.63,18230427.85
2019/4/2,5794.79,5833.02,5750.33,5775.55,17.71,0.31,2287502.84,21601760.86
2019/4/1,5591.67,5763.58,5591.67,5757.84,210.18,3.79,2211816.31,20846484.52
2019/3/29,5370.42,5550.76,5346.21,5547.66,177.53,3.31,1783330.17,16495457.38
2019/3/28,5432.94,5487.77,5370.12,5370.12,-77.76,-1.43,1492610.82,14131248.99
2019/3/27,5431.98,5447.88,5333.78,5447.88,53,0.98,1449566.08,13471450.3
2019/3/26,5571.53,5589.41,5380.85,5394.88,-154.79,-2.79,1761647.3,16053991.93
2019/3/25,5521.25,5629.23,5507.36,5549.67,-72.47,-1.29,1784329.37,16638428.36
2019/3/22,5591.04,5625.1,5505.81,5622.14,32.66,0.58,1819548.23,16861042.69
2019/3/21,5525.99,5634.66,5513.39,5589.48,73.69,1.34,2071500.45,18400509.88
2019/3/20,5518.31,5533.05,5415.75,5515.79,-6.39,-0.12,1768207.35,15438009.93
2019/3/19,5505.7,5555.12,5486.8,5522.18,21,0.38,1667139.31,15023366.15
2019/3/18,5387.38,5501.18,5333.26,5501.18,142.17,2.65,1726552.55,15388383.59
2019/3/15,5328.81,5418.33,5308.06,5359.01,60.51,1.14,1528464.65,13968158.6
2019/3/14,5381.11,5432.52,5236.75,5298.5,-126.36,-2.33,1786086.79,15428928.98
2019/3/13,5557.16,5557.16,5388.25,5424.86,-126.14,-2.27,2243492.36,20148372.3
2019/3/12,5500.94,5591.69,5458.76,5551,94.62,1.73,2493339.93,21621609.78
2019/3/11,5279.75,5456.42,5272.19,5456.38,210.68,4.02,2142522.13,18576688.56
2019/3/8,5340.11,5480.17,5245.53,5245.7,-212.92,-3.9,2856802.49,22986770.86
2019/3/7,5381.23,5512.64,5353.57,5458.62,68.59,1.27,2669672.2,21481170.13
2019/3/6,5328.13,5395.55,5256.79,5390.03,94.74,1.79,2649643.18,20951325.7
2019/3/5,5146.62,5295.29,5125.15,5295.29,137.04,2.66,2068912.61,16804574.44
2019/3/4,5112.95,5253.39,5108.28,5158.25,91.02,1.8,2324468.64,18378173.22
2019/3/1,5047.23,5067.31,4984.99,5067.23,41.93,0.83,1498283.3,11276539.45
2019/2/28,5017.44,5072.67,4994.05,5025.29,7.41,0.15,1560428.77,11697224.66
2019/2/27,5027.39,5093.8,4964.62,5017.88,-20.66,-0.41,2088540.87,15547203.77
2019/2/26,5059.28,5149.62,5004.55,5038.54,-5.8,-0.12,2628332.65,19625755.77
2019/2/25,4840.54,5045.08,4835.48,5044.35,267.05,5.59,2417835.79,19054118.95
2019/2/22,4651.54,4777.3,4649.22,4777.3,118.15,2.54,1461661.42,11154008.33
2019/2/21,4666.28,4750.42,4643.11,4659.14,-8.48,-0.18,1459511.13,11132912.09
2019/2/20,4667.35,4677.98,4619.46,4667.62,0.34,0.01,1202131.29,8730339.45
2019/2/19,4683.33,4706.53,4614.28,4667.28,6.28,0.13,1438747.68,10570425.11
2019/2/18,4527.97,4661,4527.97,4661,158.26,3.51,1241240.04,9218994.17
2019/2/15,4523.94,4544.39,4497.39,4502.73,-29.44,-0.65,935116.07,6725461.88
2019/2/14,4507.84,4555.23,4494.55,4532.17,19.76,0.44,948285.33,7016405.95
2019/2/13,4442.73,4526.27,4433.03,4512.41,72.92,1.64,1132189.03,8294046.68
2019/2/12,4398.44,4452.5,4394.83,4439.49,36.62,0.83,852711.56,6158892.52
2019/2/11,4306.2,4403.73,4306.2,4402.87,108.6,2.53,752973.56,5674367.92
2019/2/1,4189.11,4295.04,4189.11,4294.27,117.8,2.82,660996.77,4769347.13
2019/1/31,4203.98,4240.72,4151.41,4176.47,-35.15,-0.83,715112.05,4769471.61
2019/1/30,4235.27,4266.88,4211.19,4211.62,-42.66,-1,585137.7,4246675.84
2019/1/29,4301.47,4301.47,4188.59,4254.29,-52.93,-1.23,777537.27,5422380.92
2019/1/28,4341.49,4370.9,4297.96,4307.22,-11.22,-0.26,672799.35,4928747.81
2019/1/25,4341.41,4359.46,4315.95,4318.44,-19.73,-0.45,716574.78,5250491.05
2019/1/24,4318.71,4363.22,4292.83,4338.17,22.49,0.52,706303.05,5157205.79
2019/1/23,4298.94,4322.89,4292.09,4315.68,7.43,0.17,584857.35,4057187.43
2019/1/22,4370.86,4370.86,4291.96,4308.25,-65.38,-1.49,694966.72,4782660.24
2019/1/21,4354.7,4395.06,4352.81,4373.63,25.82,0.59,727815.31,5293764.27
2019/1/18,4307.14,4351.44,4297.48,4347.81,44.08,1.02,833716.11,5547693.62
2019/1/17,4334.63,4347.18,4297.67,4303.73,-33.15,-0.76,745621.13,4842113.6
2019/1/16,4347.08,4364.1,4330.74,4336.88,-10.48,-0.24,692747.44,5003006.37
2019/1/15,4282.99,4350.93,4271.64,4347.36,60.81,1.42,720051.81,5060814.33
2019/1/14,4317.52,4325.95,4278.76,4286.55,-28.33,-0.66,676796.14,4476595.54
2019/1/11,4282.39,4316.54,4267.29,4314.88,33.02,0.77,683550.85,4659996.01
2019/1/10,4289.56,4319.49,4274.2,4281.86,-6.91,-0.16,689108.89,4924314.2
2019/1/9,4286.23,4354.2,4280.66,4288.77,11.48,0.27,851535.95,6151093.18
2019/1/8,4278.28,4289.63,4264.6,4277.3,-11.03,-0.26,695569.37,4970013.23
2019/1/7,4235.03,4297.02,4223.46,4288.32,77.44,1.84,811534.5,5923130.39
2019/1/4,4075.62,4210.88,4071.69,4210.88,98.07,2.38,734487.37,5223068.13
2019/1/3,4131.69,4182.2,4110.53,4112.81,-19.15,-0.46,554912.44,4110371.31
2019/1/2,4176.11,4179.72,4125.94,4131.96,-36.08,-0.87,474944.49,3557246.22
2018/12/28,4168.94,4192.7,4138.93,4168.04,6.77,0.16,499641.85,3735005.68
2018/12/27,4263.33,4272.81,4159.77,4161.27,-47.14,-1.12,542193.93,4032776.6
2018/12/26,4218.66,4241.35,4194.31,4208.41,-17.11,-0.4,450329.33,3432858.5
2018/12/25,4233.54,4244.95,4132.76,4225.51,-49.21,-1.15,603836.73,4375031.44
2018/12/24,4227.35,4276.97,4215.02,4274.72,43.58,1.03,418419.41,3270612.16
2018/12/21,4246.43,4260.29,4204.49,4231.14,-28.62,-0.67,471104.25,3537480.14
2018/12/20,4240.37,4274.01,4225.13,4259.76,11.86,0.28,469678.52,3473099.95
2018/12/19,4311.28,4315.11,4245.15,4247.9,-59.37,-1.38,462601.74,3385434.67
2018/12/18,4308.05,4339.4,4266.45,4307.27,-23.38,-0.54,513034.78,3732789.68
2018/12/17,4322.59,4341.2,4285.21,4330.65,-6.46,-0.15,515028.15,3856189.13
2018/12/14,4436,4439.05,4331.38,4337.1,-106.05,-2.39,657865.46,4733530.53
2018/12/13,4405.09,4471.26,4378.46,4443.16,49.83,1.13,636139.1,4777555.5
2018/12/12,4408.91,4417.6,4381.32,4393.32,-2.25,-0.05,480936.12,3582606.87
2018/12/11,4373.03,4398.06,4365.12,4395.57,36.26,0.83,504307.81,3719424.21
2018/12/10,4381.38,4396.4,4350.23,4359.31,-51.65,-1.17,539403.48,4010318.46
2018/12/7,4419.61,4432.33,4397.42,4410.96,-0.13,0,517550.54,4125320.15
2018/12/6,4476.81,4483.32,4405.84,4411.09,-91.61,-2.03,660475.96,5205136.03
2018/12/5,4456.2,4532.28,4445.97,4502.7,-33.51,-0.74,742759.73,5525192.55
2018/12/4,4506.25,4538.42,4492.06,4536.21,21.04,0.47,762802.13,5631555.97
2018/12/3,4483.66,4536.83,4460.39,4515.17,138.52,3.17,962657.52,7261744.45
2018/11/30,4334.04,4385,4291.81,4376.65,30.95,0.71,638487.89,4402626.42
2018/11/29,4462.79,4473.31,4344.9,4345.7,-96.15,-2.16,771024.81,5260967.7
2018/11/28,4389.83,4441.86,4333.06,4441.86,54.21,1.24,725079.31,5058174.67
2018/11/27,4393.29,4416.36,4361.02,4387.65,20.19,0.46,623527.1,4383222.61
2018/11/26,4371.42,4408.11,4347.75,4367.46,-7.3,-0.17,685846.99,4564164.98
2018/11/23,4542.11,4547.51,4365.35,4374.76,-176.56,-3.88,920748.28,6424513.28
2018/11/22,4562.64,4583.37,4528.24,4551.33,-3.35,-0.07,752749.93,5415729.18
2018/11/21,4483.38,4564.53,4476.42,4554.67,17.23,0.38,901566.27,6529860.05
2018/11/20,4629.13,4645.9,4535.87,4537.45,-133.29,-2.85,1031242.25,7630023.92
2018/11/19,4660.48,4677.97,4612.48,4670.74,11.64,0.25,1110151.06,8254916.33
2018/11/16,4625,4691.56,4609.83,4659.1,39.28,0.85,1106718.24,8238106.88
2018/11/15,4540.88,4619.81,4539.96,4619.81,74.31,1.63,983052,6966888.35
2018/11/14,4551.8,4600.13,4534.52,4545.51,-18.03,-0.4,1125988.3,7402376.47
2018/11/13,4430.95,4588.5,4422.95,4563.54,81.85,1.83,1287103.63,8498205.42
2018/11/12,4360.63,4481.77,4354.47,4481.69,113.07,2.59,869905.36,5994962.12
2018/11/9,4363.21,4396.39,4348.81,4368.61,-13.71,-0.31,674249.6,4584634.75
2018/11/8,4442.66,4450.98,4379.88,4382.33,-32.81,-0.74,721453.55,5152222.43
2018/11/7,4437.72,4479.69,4414.07,4415.14,-22.96,-0.52,780863.68,5889653.35
2018/11/6,4427.36,4440.11,4385.33,4438.1,-2.73,-0.06,698030.49,5121925.69
2018/11/5,4427.63,4466.14,4375.04,4440.83,2.88,0.06,877772.77,6615514.15
2018/11/2,4366.73,4437.98,4360.87,4437.95,138.96,3.23,968921.68,7580880.82
2018/11/1,4299.46,4367.73,4294.87,4298.98,26.43,0.62,860591.42,6500469.16
2018/10/31,4207.76,4298.24,4204.36,4272.55,68.01,1.62,746877.65,5324330.55
2018/10/30,4145.4,4233.79,4096.14,4204.54,42.02,1.01,728346.5,5230815.65
2018/10/29,4220.64,4227.64,4144.81,4162.53,-71.43,-1.69,574515.7,4127810.14
2018/10/26,4260.91,4294.56,4217.79,4233.96,-0.46,-0.01,679836.21,4682409.93
2018/10/25,4124.19,4240.58,4103.56,4234.42,-11.07,-0.26,696872.06,4837183.92
2018/10/24,4233.84,4297.37,4207.16,4245.49,-8.07,-0.19,628234.82,4426470.81
2018/10/23,4336.45,4350.73,4228.33,4253.56,-79.59,-1.84,746680.65,5444839.37
2018/10/22,4165.76,4375.6,4165.76,4333.14,205.16,4.97,929583.19,6951099.95
2018/10/19,3958.45,4130.93,3948.56,4127.99,109.52,2.73,695615.78,4993702.73
2018/10/18,4104.33,4104.33,4013.65,4018.46,-114.92,-2.78,597839.11,4038260.69
2018/10/17,4147.35,4167.76,4038.42,4133.38,33.7,0.82,695238.81,4713771.72
2018/10/16,4193.38,4221.34,4076.87,4099.68,-99.47,-2.37,610766.59,4401588.13
2018/10/15,4283.36,4317.71,4195.83,4199.15,-78.88,-1.84,622918.48,4484900.16
2018/10/12,4267.36,4300.01,4136.63,4278.04,-29.39,-0.68,815251.49,5670063.38
2018/10/11,4483.27,4503.2,4274.7,4307.42,-322.47,-6.96,905636.01,6448031.5
2018/10/10,4634.64,4655.55,4586.89,4629.89,-5.01,-0.11,513396.37,3954108.01
2018/10/9,4652.49,4685.22,4612.64,4634.89,-11.6,-0.25,504374.54,4124402.07
2018/10/8,4722.42,4737.29,4639.4,4646.49,-154.24,-3.21,632756.64,4949482.77
2018/9/28,4762.33,4802.16,4746.18,4800.73,45.35,0.95,572686.4,4593873.96
2018/9/27,4812.64,4817.62,4754.28,4755.38,-60.25,-1.25,614376.72,4709782.92
2018/9/26,4794.07,4841.7,4782.39,4815.63,23.08,0.48,647195.56,5170975.93
2018/9/25,4774.79,4810.34,4763.21,4792.55,-12.66,-0.26,526542.4,4264165.09
2018/9/21,4743.81,4813.29,4721.69,4805.22,71.73,1.52,658951.96,5250770.97
2018/9/20,4734.48,4761.41,4723.3,4733.48,-3.41,-0.07,563989.74,4357433.93
2018/9/19,4673.95,4772.95,4664.13,4736.89,53.39,1.14,670558.56,5567137.59
2018/9/18,4588.23,4684.29,4584.43,4683.51,81.12,1.76,544323.26,4457915.88
2018/9/17,4649.95,4649.95,4586.32,4602.39,-67.69,-1.45,493389.46,3790586.3
2018/9/14,4720.78,4724,4669.94,4670.08,-51.13,-1.08,564479.3,4493192.11
2018/9/13,4727.43,4752.9,4655.21,4721.21,27.24,0.58,556921.02,4727921.44
2018/9/12,4700.9,4733.58,4681.13,4693.97,-8.93,-0.19,425408.82,3852481.07
2018/9/11,4702.83,4738.26,4669.42,4702.9,-1.98,-0.04,499680.07,4221566.08
2018/9/10,4792.6,4794.01,4701.29,4704.88,-86.9,-1.81,513264.75,4537600.37
2018/9/7,4796.84,4867.53,4759.49,4791.78,-1.57,-0.03,536000.72,5324280.34
2018/9/6,4800.94,4849.18,4773.88,4793.35,-21.69,-0.45,458684.94,4457254.09
2018/9/5,4877.11,4886.27,4814.96,4815.03,-75.25,-1.54,584035.43,4723997.76
2018/9/4,4833.88,4905.02,4828.52,4890.28,51.41,1.06,610249.14,5496930.02
2018/9/3,4808.38,4840.15,4754.81,4838.87,24.05,0.5,529026.02,4649574.95
2018/8/31,4854.96,4862.44,4805.21,4814.82,-52.3,-1.07,480120.54,4205287.46
2018/8/30,4937.65,4952.61,4861.06,4867.12,-74.84,-1.51,541584.62,4742249.67
2018/8/29,4972.08,4974.16,4929.46,4941.96,-32.25,-0.65,532722.12,4512111.09
2018/8/28,4964.73,4983.94,4954.17,4974.21,14.14,0.29,534654.4,5302865.61
2018/8/27,4859.12,4964.45,4859.12,4960.07,107.78,2.22,585457.99,5840204.02
2018/8/24,4853.86,4880.89,4831.89,4852.29,-11.38,-0.23,438981,4174167.78
